"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area","fate","plot.side"
"319","ACRU",430,"450","UMBS",19.3,"L","OS","6/25/2018","In a cluster with 449, in a new plot, new plot number 430","D03E","D","D03",45.5602269,-84.7043151,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.56014009055904,"Acer",19,67.6426617206217,"kill","E"
"320","POGR",431,"456","UMBS",19.3,"L","OD","6/25/2018","","D03E","D","D03",45.5603495,-84.7043059,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.26989956773342,"Populus",15.89,36.0687041312841,"kill","E"
"321","QURU",431,"481","UMBS",20.1,"L","OD","6/25/2018","","D03E","D","D03",45.5604713,-84.7043121,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.77912712194652,"Quercus",14.2,53.6636051316406,"kill","E"
"322","QURU",431,"485","UMBS",20.1,"L","OD","6/25/2018","","D03E","D","D03",45.5604471,-84.7042607,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.77912712194652,"Quercus",14.2,53.6636051316406,"kill","E"
"323","PIRE",431,"472","UMBS",21.1,"L","OS","6/25/2018","","D03E","D","D03",45.5604278,-84.7044288,"FL",7e-04,3.122,0.553,"","",9.53911018849596,"Pinus",5.39,51.4158039159932,"kill","E"
"324","POGR",431,"458","UMBS",21.4,"L","OD","6/25/2018","","D03E","D","D03",45.5603226,-84.7043778,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.87114481833494,"Populus",15.89,45.6224911633421,"kill","E"
"325","QURU",431,"454","UMBS",21.4,"L","OD","6/25/2018","in a cluster with 453","D03E","D","D03",45.5603031,-84.7043465,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus",14.2,58.7870438585204,"kill","E"
"326","PIRE",430,"460","UMBS",21.9,"L","OS","6/25/2018","in a new plot, plot number 430","D03E","D","D03",45.5603024,-84.7044409,"FL",7e-04,3.122,0.553,"","",10.7143188510281,"Pinus",5.39,57.7501786070413,"kill","E"
"327","POGR",431,"480","UMBS",22,"L","OD","6/25/2018","","D03E","D","D03",45.5604581,-84.7043862,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.05756263915226,"Populus",15.89,48.5846703361294,"kill","E"
"328","QURU",431,"453","UMBS",22,"L","OD","6/25/2018","in a cluster with 454","D03E","D","D03",45.5602985,-84.7043434,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus",14.2,61.2004453326638,"kill","E"
"329","POGR",431,"457","UMBS",22.5,"L","OD","6/25/2018","","D03E","D","D03",45.5603584,-84.7042953,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.21794778487101,"Populus",15.89,51.1331903016004,"kill","E"
"330","PIST",431,"496","UMBS",22.8,"L","OS","6/25/2018","","D03E","D","D03",45.5604498,-84.7041922,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.14401633075762,"Pinus",12.5,14.3002041344703,"kill","E"
"331","POGR",431,"444","UMBS",23.2,"L","OD","6/25/2018","","D03E","D","D03",45.5603266,-84.704272,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.45023701266769,"Populus",15.89,54.8242661312897,"kill","E"
"332","QURU",431,"438","UMBS",23.4,"L","OS","6/25/2018","","D03E","D","D03",45.5603048,-84.7042469,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.71465925162248,"Quercus",14.2,66.9481613730393,"kill","E"
"333","QURU",431,"492","UMBS",23.5,"L","OD","6/25/2018","","D03E","D","D03",45.5605078,-84.7041777,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.74400324017087,"Quercus",14.2,67.3648460104264,"kill","E"
"334","QURU",431,"479","UMBS",23.9,"L","OD","6/25/2018","in a cluser","D03E","D","D03",45.5604436,-84.7043435,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.86194658532014,"Quercus",14.2,69.039641511546,"kill","E"
"335","POGR",431,"386","UMBS",24,"L","OD","6/25/2018","","D03E","D","D03",45.5604256,-84.7041548,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.72687081537202,"Populus",15.89,59.2199772562615,"live","E"
"336","PIRE",431,"439","UMBS",25,"L","OS","6/25/2018","","D03E","D","D03",45.5603379,-84.7042265,"FL",7e-04,3.122,0.553,"","",16.1981996333331,"Pinus",5.39,87.3082960236652,"live","E"
"337","QURU",431,"476","UMBS",25,"L","OD","6/25/2018","in a cluster with 477","D03E","D","D03",45.5604183,-84.704318,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.19091538875945,"Quercus",14.2,73.7109985203842,"live","E"
"338","QURU",431,"391","UMBS",25.4,"L","OD","6/25/2018","","D03E","D","D03",45.5604752,-84.7040497,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.31219850229773,"Quercus",14.2,75.4332187326278,"live","E"
"339","POGR",431,"452","UMBS",25.8,"L","OD","6/25/2018","","D03E","D","D03",45.5603822,-84.7042216,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.39337824554251,"Populus",15.89,69.8107803216705,"live","E"
"340","POGR",431,"430","UMBS",26.2,"L","OD","6/25/2018","","D03E","D","D03",45.560264,-84.704208,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.54987224034321,"Populus",15.89,72.2974698990537,"live","E"
"341","QURU",431,"418","UMBS",26.5,"L","OD","6/25/2018","in a cluster with 416 and 417","D03E","D","D03",45.5603124,-84.7040449,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.65020212259654,"Quercus",14.2,80.2328701408709,"live","E"
"342","QURU",431,"448","UMBS",26.5,"L","OS","6/25/2018","","D03E","D","D03",45.5602324,-84.7042996,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.65020212259654,"Quercus",14.2,80.2328701408709,"live","E"
"343","QURU",431,"421","UMBS",27,"L","OD","6/25/2018","in a cluster with 422","D03E","D","D03",45.5603065,-84.7041144,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.80597971595936,"Quercus",14.2,82.4449119666228,"live","E"
"344","POGR",431,"445","UMBS",27.5,"L","OD","6/25/2018","in veg plot SW","D03E","D","D03",45.5603196,-84.7042969,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.0797886411812,"Populus",15.89,80.7178415083693,"live","E"
"345","QURU",431,"440","UMBS",28.1,"L","OD","6/25/2018","","D03E","D","D03",45.5603203,-84.7042528,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904,"live","E"
"346","POGR",431,"432","UMBS",28.4,"L","OD","6/25/2018","","D03E","D","D03",45.560222,-84.7042544,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.46591643521492,"Populus",15.89,86.8534121555651,"live","E"
"347","POGR",431,"493","UMBS",28.5,"L","OD","6/25/2018","in a cluster with 494","D03E","D","D03",45.560478,-84.7042047,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.50979982210221,"Populus",15.89,87.5507191732042,"live","E"
"348","QURU",431,"404","UMBS",29,"L","OD","6/25/2018","","D03E","D","D03",45.5603686,-84.7040991,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.44214245768953,"Quercus",14.2,91.4784228991913,"live","E"
"349","QURU",431,"474","UMBS",29.2,"L","OD","6/25/2018","","D03E","D","D03",45.5604178,-84.7043645,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.50688732190444,"Quercus",14.2,92.397799971043,"live","E"
"350","POGR",431,"495","UMBS",29.6,"L","OD","6/25/2018","","D03E","D","D03",45.5604554,-84.7041809,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.00554474139102,"Populus",15.89,95.4281059407033,"live","E"
"351","POGR",431,"403","UMBS",30.4,"L","OD","6/25/2018","","D03E","D","D03",45.5603541,-84.7041735,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.38118252013769,"Populus",15.89,101.396990244988,"live","E"
"352","QURU",431,"426","UMBS",30.7,"L","OD","6/25/2018","Was marked 18.14 m radius, outside of plot","D03E","D","D03",45.5602335,-84.7040951,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.9988643092624,"Quercus",14.2,99.3838731915261,"live","E"
"353","POGR",431,"478","UMBS",30.9,"L","OD","6/25/2018","","D03E","D","D03",45.5603977,-84.7042213,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.62245940582176,"Populus",15.89,105.230879958508,"live","E"
"354","QURU",431,"397","UMBS",31.7,"L","OD","6/25/2018","","D03E","D","D03",45.56043,-84.7040353,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.33301315174142,"Quercus",14.2,104.128786754728,"live","E"
"355","QURU",431,"416","UMBS",31.7,"L","OD","6/25/2018","in a cluster with 417and 418","D03E","D","D03",45.5602978,-84.7040644,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.33301315174142,"Quercus",14.2,104.128786754728,"live","E"
"356","QURU",431,"477","UMBS",33.4,"L","OD","6/25/2018","in a clayer with 476","D03E","D","D03",45.5604136,-84.7043112,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.91211054787009,"Quercus",14.2,112.351969779755,"live","E"
"357","QURU",431,"417","UMBS",33.7,"L","OD","6/25/2018","in  cluster with 416 and 418","D03E","D","D03",45.5603083,-84.7040508,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.01572378093095,"Quercus",14.2,113.823277689219,"live","E"
"358","QURU",431,"459","UMBS",34,"L","OD","6/25/2018","","D03E","D","D03",45.560313,-84.7044109,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.11975754909738,"Quercus",14.2,115.300557197183,"live","E"
"359","POGR",431,"423","UMBS",34.4,"L","OD","6/25/2018","","D03E","D","D03",45.5602753,-84.7041362,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.45345453040512,"Populus",15.89,134.325392488137,"live","E"
"360","POGR",431,"400","UMBS",35.1,"L","OD","6/25/2018","","D03E","D","D03",45.5603737,-84.7040336,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.84988147125427,"Populus",15.89,140.62461657823,"live","E"
"361","POGR",431,"429","UMBS",35.3,"L","OD","6/25/2018","","D03E","D","D03",45.5602326,-84.704223,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.9650190948683,"Populus",15.89,142.454153417457,"live","E"
"362","POGR",431,"392","UMBS",38,"L","OD","6/25/2018","","D03E","D","D03",45.5603945,-84.704151,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.6016007875106,"Populus",15.89,168.459436513543,"live","E"
"363","QURU",432,"529","UMBS",43.4,"L","OD","6/25/2018","","D03W","D","D03",45.5603416,-84.704631,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.5821395631522,"Quercus",14.2,164.466381796762,"kill","W"
"364","QURU",432,"552","UMBS",40.6,"L","OD","6/25/2018","","D03W","D","D03",45.560277,-84.7049208,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",10.5110624460231,"Quercus",14.2,149.257086733527,"kill","W"
"365","QURU",432,"531","UMBS",36,"L","OD","6/25/2018","","D03W","D","D03",45.560261,-84.7046578,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.8239162202961,"Quercus",14.2,125.299610328205,"kill","W"
"366","QURU",432,"520","UMBS",34.5,"L","OD","6/25/2018","","D03W","D","D03",45.5604456,-84.7046051,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.29407619381013,"Quercus",14.2,117.775881952104,"kill","W"
"367","POGR",432,"514","UMBS",33.6,"L","OD","6/25/2018","","D03W","D","D03",45.5604824,-84.7047285,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus",15.89,127.323778215654,"kill","W"
"368","QURU",433,"581","UMBS",32.2,"L","OD","6/25/2018","in new plot, 433","D03W","D","D03",45.5605156,-84.7049431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.50190449059671,"Quercus",14.2,106.527043766473,"kill","W"
"369","POGR",432,"578","UMBS",31.2,"L","OD","6/25/2018","","D03W","D","D03",45.5603992,-84.704901,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.76963830757967,"Populus",15.89,107.569552707441,"kill","W"
"370","POGR",432,"559","UMBS",30.8,"L","OD","6/25/2018","","D03W","D","D03",45.5603162,-84.7050008,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.57380237860069,"Populus",15.89,104.457719795965,"kill","W"
"371","QURU",433,"555","UMBS",30.7,"L","OD","6/25/2018","in a new plot, 433","D03W","D","D03",45.560291,-84.704978,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.9988643092624,"Quercus",14.2,99.3838731915261,"kill","W"
"372","QURU",432,"509","UMBS",30.2,"L","OD","6/25/2018","shared base","D03W","D","D03",45.5604765,-84.7048067,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.833628091585,"Quercus",14.2,97.037518900507,"kill","W"
"373","POGR",432,"540","UMBS",29.7,"L","OD","6/25/2018","","D03W","D","D03",45.5602766,-84.7048048,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.05180166297085,"Populus",15.89,96.1631284246068,"kill","W"
"374","QURU",432,"507","UMBS",29.6,"L","OD","6/25/2018","shared base","D03W","D","D03",45.5604687,-84.7048139,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.6369825679234,"Quercus",14.2,94.2451524645122,"kill","W"
"375","QURU",432,"501","UMBS",29.4,"L","OD","6/25/2018","","D03W","D","D03",45.5604414,-84.7048701,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.5718342754541,"Quercus",14.2,93.3200467114483,"kill","W"
"376","POGR",432,"554","UMBS",28.7,"L","OD","6/25/2018","","D03W","D","D03",45.5602664,-84.7049573,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.59815706655775,"Populus",15.89,88.9547157876026,"kill","W"
"377","POGR",432,"512","UMBS",28.7,"L","OD","6/25/2018","","D03W","D","D03",45.5605162,-84.7047933,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.59815706655775,"Populus",15.89,88.9547157876026,"kill","W"
"378","POGR",432,"560","UMBS",28.4,"L","OD","6/25/2018","","D03W","D","D03",45.5603102,-84.7050114,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.46591643521492,"Populus",15.89,86.8534121555651,"kill","W"
"379","POGR",432,"566","UMBS",28.1,"L","OD","6/25/2018","","D03W","D","D03",45.5603747,-84.7049111,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.33544493326351,"Populus",15.89,84.7802199895572,"kill","W"
"380","QURU",432,"574","UMBS",28.1,"L","OD","6/25/2018","shared base","D03W","D","D03",45.5604168,-84.704986,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904,"live","W"
"381","POGR",433,"550","UMBS",27.7,"L","OD","6/25/2018","in a new plot, 433","D03W","D","D03",45.5602824,-84.7049106,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.16422598705073,"Populus",15.89,82.0595509342361,"live","W"
"382","QURU",433,"575","UMBS",27.5,"L","OD","6/25/2018","Shared base, in new plot 433","D03W","D","D03",45.5604537,-84.7049974,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.96307548361003,"Quercus",14.2,84.6756718672625,"live","W"
"383","POGR",432,"577","UMBS",27,"L","OD","6/25/2018","","D03W","D","D03",45.5603969,-84.7049135,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.87210150323545,"Populus",15.89,77.4176928864113,"live","W"
"384","POGR",432,"532","UMBS",26.7,"L","OD","6/25/2018","","D03W","D","D03",45.5602189,-84.7047075,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.749817068106,"Populus",15.89,75.4745932122043,"live","W"
"385","QURU",432,"508","UMBS",26.6,"L","OD","6/25/2018","shared base","D03W","D","D03",45.5604705,-84.7048083,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus",14.2,80.6737719394824,"live","W"
"386","POGR",432,"537","UMBS",26.2,"L","OD","6/25/2018","","D03W","D","D03",45.5602606,-84.7047656,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.54987224034321,"Populus",15.89,72.2974698990537,"live","W"
"387","POGR",432,"545","UMBS",26.1,"L","OD","6/25/2018","","D03W","D","D03",45.5603224,-84.7048257,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.51046085810164,"Populus",15.89,71.6712230352351,"live","W"
"388","PIST",432,"533","UMBS",26,"L","OS","6/25/2018","","D03W","D","D03",45.5602495,-84.704705,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.45234963626052,"Pinus",12.5,18.1543704532565,"live","W"
"389","POGR",432,"553","UMBS",25.9,"L","OD","6/25/2018","","D03W","D","D03",45.5602817,-84.704949,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.43221406362574,"Populus",15.89,70.427881471013,"live","W"
"390","POGR",432,"546","UMBS",24.3,"L","OD","6/25/2018","","D03W","D","D03",45.5602736,-84.7048371,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.83369922086116,"Populus",15.89,60.9174806194839,"live","W"
"391","POGR",432,"547","UMBS",24,"L","OD","6/25/2018","","D03W","D","D03",45.5602599,-84.7048516,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.72687081537202,"Populus",15.89,59.2199772562615,"live","W"
"392","QURU",432,"567","UMBS",24,"L","OD","6/25/2018","","D03W","D","D03",45.560367,-84.7048987,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.89157361844424,"Quercus",14.2,69.4603453819082,"live","W"
"393","POGR",432,"561","UMBS",23.9,"L","OD","6/25/2018","","D03W","D","D03",45.5603634,-84.7050042,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.69163698891571,"Populus",15.89,58.6601117538707,"live","W"
"394","POGR",432,"530","UMBS",23.9,"L","OD","6/25/2018","","D03W","D","D03",45.5602403,-84.7046557,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.69163698891571,"Populus",15.89,58.6601117538707,"live","W"
"395","POGR",432,"521","UMBS",23.2,"L","OD","6/25/2018","","D03W","D","D03",45.5604128,-84.7045956,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.45023701266769,"Populus",15.89,54.8242661312897,"live","W"
"396","POGR",432,"506","UMBS",23.1,"L","OD","6/25/2018","","D03W","D","D03",45.5604132,-84.7048008,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.41649680101323,"Populus",15.89,54.2881341681003,"live","W"
"397","PIST",432,"528","UMBS",22.6,"L","OS","6/25/2018","","D03W","D","D03",45.5602948,-84.7046834,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.1258476896878,"Pinus",12.5,14.0730961210975,"live","W"
"398","POGR",432,"524","UMBS",20.4,"L","OD","6/25/2018","","D03W","D","D03",45.5603425,-84.7047174,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.57497131297725,"Populus",15.89,40.9162941632085,"live","W"
"399","POGR",432,"579","UMBS",20.2,"L","OD","6/25/2018","","D03W","D","D03",45.5603808,-84.704835,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.51789798134921,"Populus",15.89,40.009398923639,"live","W"
"400","POGR",432,"551","UMBS",19.7,"L","OD","6/25/2018","","D03W","D","D03",45.5602584,-84.704891,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.378342675647,"Populus",15.89,37.7918651160308,"live","W"
"401","POGR",432,"576","UMBS",19.6,"L","OD","6/25/2018","","D03W","D","D03",45.5604119,-84.7049278,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.35096588173197,"Populus",15.89,37.3568478607209,"live","W"
"402","POGR",432,"569","UMBS",18.9,"L","OD","6/25/2018","","D03W","D","D03",45.5603835,-84.7049371,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.16428459714083,"Populus",15.89,34.3904822485678,"live","W"
"403","POGR",432,"505","UMBS",18.8,"L","OD","6/25/2018","","D03W","D","D03",45.560377,-84.7047753,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.13832085299867,"Populus",15.89,33.9779183541488,"live","W"
"404","QURU",432,"541","UMBS",18.1,"L","OD","6/25/2018","","D03W","D","D03",45.5602176,-84.7047708,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.24461793008887,"Quercus",14.2,46.0735746072619,"live","W"
"405","POGR",432,"570","UMBS",17.5,"L","OD","6/25/2018","taken above DBH","D03W","D","D03",45.5604109,-84.7049568,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.81666699027978,"Populus",15.89,28.8668384755457,"live","W"
"406","QURU",432,"556","UMBS",17.5,"L","OS","6/25/2018","","D03W","D","D03",45.5602714,-84.7049547,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.08931076823341,"Quercus",14.2,43.8682129089144,"live","W"
"407","POGR",432,"497","UMBS",16.1,"L","OD","6/25/2018","","D03W","D","D03",45.5603724,-84.7048024,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.50277039977317,"Populus",15.89,23.8790216523957,"live","W"
"408","ACRU",432,"573","UMBS",16,"L","OS","6/25/2018","","D03W","D","D03",45.5603991,-84.7049918,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.667187856006,"Acer",19,50.6765692641141,"live","W"
"409","ACRU",432,"549","UMBS",14.7,"L","OS","6/25/2018","shared base","D03W","D","D03",45.5602273,-84.7048644,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.34087124757458,"Acer",19,44.476553703917,"live","W"
"410","FAGR",432,"522","UMBS",14.4,"L","OS","6/25/2018","","D03W","D","D03",45.5603686,-84.7046577,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.80232991800199,"Fagus",35,63.0815471300698,"live","W"
"411","ACRU",432,"500","UMBS",14,"L","OS","6/25/2018","shared base","D03W","D","D03",45.5604102,-84.704828,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer",19,41.2571864444385,"live","W"
"412","ACRU",432,"513","UMBS",13.6,"L","OS","6/25/2018","shared base w/ <8cm stems","D03W","D","D03",45.5604869,-84.7047005,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.0766282162083,"Acer",19,39.4559361079578,"live","W"
"413","FAGR",432,"538","UMBS",12.8,"L","OS","6/25/2018","","D03W","D","D03",45.56027,-84.7047831,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.48744300799317,"Fagus",35,52.0605052797609,"live","W"
"414","QURU",432,"510","UMBS",12.7,"M","UN","6/25/2018","used “top” DBH line of 2 avail","D03W","D","D03",45.5604685,-84.7047819,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.93765142187364,"Quercus",14.2,27.5146501906058,"live","W"
"415","ACRU",432,"539","UMBS",12.6,"L","OS","6/25/2018","","D03W","D","D03",45.5602728,-84.7048018,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.84620308055004,"Acer",19,35.0778585304507,"live","W"
"416","ACRU",432,"548","UMBS",12.4,"L","OS","6/25/2018","shared base","D03W","D","D03",45.5602282,-84.7048589,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.80126755715205,"Acer",19,34.2240835858889,"live","W"
"417","PIST",432,"515","UMBS",12.4,"L","UN","6/25/2018","","D03W","D","D03",45.5604173,-84.704754,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.378278631280448,"Pinus",12.5,4.7284828910056,"live","W"
"418","ACRU",432,"499","UMBS",12.3,"L","OS","6/25/2018","shared base","D03W","D","D03",45.560408,-84.7048164,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.77894574674723,"Acer",19,33.7999691881974,"live","W"
"419","ACRU",432,"503","UMBS",12.2,"L","OS","6/25/2018","Shared base","D03W","D","D03",45.5604568,-84.7048804,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.75672172051558,"Acer",19,33.377712689796,"live","W"
"420","QURU",432,"535","UMBS",12.1,"L","OS","6/25/2018","","D03W","D","D03",45.5603491,-84.704788,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.80590105281565,"Quercus",14.2,25.6437949499823,"live","W"
"421","ACRU",432,"572","UMBS",11.9,"L","OS","6/25/2018","shared base","D03W","D","D03",45.5603969,-84.7049878,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.69064004797495,"Acer",19,32.1221609115241,"live","W"
"422","PIST",432,"543","UMBS",11.6,"L","UN","6/25/2018","","D03W","D","D03",45.5603038,-84.7048158,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.335107982734157,"Pinus",12.5,4.18884978417697,"live","W"
"423","ACRU",432,"562","UMBS",10.8,"L","OS","6/25/2018","","D03W","D","D03",45.5603481,-84.7049979,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.45606718787461,"Acer",19,27.6652765696176,"live","W"
"424","PIST",432,"502","UMBS",10.7,"L","UN","6/25/2018","Taken above DBH","D03W","D","D03",45.5604383,-84.7048765,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.289370950671482,"Pinus",12.5,3.61713688339353,"live","W"
"425","FAGR",432,"527","UMBS",10.4,"L","OS","6/25/2018","shared base, taken above DBH, veg plot","D03W","D","D03",45.5602958,-84.7047003,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.06029173011837,"Fagus",35,37.1102105541431,"live","W"
